time,temperature_2m,apparent_temperature,cloud_cover,shortwave_radiation,wind_speed_10m,precipitation
2025-05-08 09:00:00+00:00,13.366666666666667,10.916666666666666,91.5,355.1666666666667,11.299999999999999,0.2833333333333333
2025-05-08 10:00:00+00:00,14.116666666666667,11.666666666666666,98.0,430.5,11.766666666666666,0.2833333333333333
2025-05-08 11:00:00+00:00,14.65,12.033333333333333,95.83333333333333,404.1666666666667,11.35,0.25
2025-05-08 12:00:00+00:00,15.116666666666667,12.6,96.5,387.1666666666667,10.9,0.16666666666666666
2025-05-08 13:00:00+00:00,14.983333333333334,12.366666666666667,100.0,281.8333333333333,10.75,0.16666666666666666
2025-05-08 14:00:00+00:00,14.9,11.966666666666667,98.66666666666667,238.83333333333334,12.049999999999999,0.2833333333333333
2025-05-08 15:00:00+00:00,14.6,11.466666666666667,99.83333333333333,189.0,12.583333333333334,0.08333333333333333
2025-05-08 16:00:00+00:00,13.883333333333333,10.799999999999999,100.0,92.16666666666667,12.549999999999999,0.09999999999999999
2025-05-08 17:00:00+00:00,13.35,10.383333333333333,99.66666666666667,52.0,11.516666666666666,0.06666666666666667
2025-05-08 18:00:00+00:00,12.716666666666667,9.75,99.16666666666667,14.5,11.75,0.06666666666666667
2025-05-08 19:00:00+00:00,12.266666666666666,9.25,99.0,0.0,11.383333333333333,0.03333333333333333
2025-05-08 20:00:00+00:00,11.616666666666667,8.516666666666666,93.83333333333333,0.0,11.783333333333333,0.0
2025-05-08 21:00:00+00:00,11.049999999999999,7.95,85.33333333333333,0.0,11.233333333333334,0.0
2025-05-08 22:00:00+00:00,10.433333333333334,7.3,52.166666666666664,0.0,11.033333333333333,0.0
2025-05-08 23:00:00+00:00,9.966666666666667,6.716666666666666,66.0,0.0,10.1,0.0
2025-05-09 00:00:00+00:00,9.4,6.366666666666667,72.33333333333333,0.0,8.4,0.0
2025-05-09 01:00:00+00:00,9.083333333333334,6.283333333333334,58.166666666666664,0.0,6.966666666666666,0.0
2025-05-09 02:00:00+00:00,8.566666666666666,5.75,45.5,0.0,6.833333333333333,0.0
2025-05-09 03:00:00+00:00,8.233333333333334,5.583333333333333,35.5,0.0,5.6499999999999995,0.0
2025-05-09 04:00:00+00:00,8.1,5.366666666666667,40.5,18.833333333333332,6.216666666666666,0.0
2025-05-09 05:00:00+00:00,9.083333333333334,6.3,23.5,122.66666666666667,7.033333333333334,0.0
2025-05-09 06:00:00+00:00,10.5,7.716666666666666,17.666666666666668,289.5,5.883333333333333,0.0
2025-05-09 07:00:00+00:00,12.133333333333333,8.933333333333334,15.0,475.6666666666667,7.699999999999999,0.0
2025-05-09 08:00:00+00:00,13.566666666666668,10.799999999999999,14.333333333333334,628.0,8.133333333333333,0.0
2025-05-09 09:00:00+00:00,14.783333333333333,12.933333333333332,15.5,757.5,7.366666666666667,0.0
2025-05-09 10:00:00+00:00,15.866666666666667,14.033333333333333,18.166666666666668,818.8333333333334,8.566666666666666,0.0
2025-05-09 11:00:00+00:00,16.833333333333332,15.25,25.333333333333332,858.0,8.466666666666667,0.0
2025-05-09 12:00:00+00:00,17.583333333333332,15.983333333333334,21.833333333333332,845.6666666666666,8.283333333333333,0.0
2025-05-09 13:00:00+00:00,17.566666666666666,15.566666666666668,39.0,775.1666666666666,8.166666666666666,0.0
2025-05-09 14:00:00+00:00,17.716666666666665,14.966666666666667,23.5,662.1666666666666,8.533333333333333,0.0
2025-05-09 15:00:00+00:00,17.51666666666667,13.833333333333334,16.666666666666668,514.6666666666666,9.616666666666665,0.0
2025-05-09 16:00:00+00:00,16.849999999999998,13.133333333333333,6.666666666666667,347.3333333333333,10.25,0.0
2025-05-09 17:00:00+00:00,15.916666666666666,12.266666666666666,4.5,182.0,9.783333333333333,0.0
